station_name,city,zip,latitude,longitude,ev_connector_types
Bellingham Ford WA,Bellingham,98225,48.75394,-122.46389,['J1772COMBO']
NCU CT ST CT4K 1,Spokane,99205,47.714998,-117.435898,['J1772']
SUBARU PUYALLUP SHOP - JM BAY,Puyallup,98371,47.20022,-122.302876,['J1772']
SUBARU PUYALLUP OUTSIDE OF SHOP,Puyallup,98371,47.200286,-122.302854,['J1772']
SUBARU PUYALLUP SHOP - JO BAY,Puyallup,98371,47.200264,-122.302865,['J1772']
B-25 B-25,Seattle,98121,47.616311,-122.352152,['J1772']
BELLINGHAM CITY POST POINT 1,Bellingham,98225,48.71889,-122.514222,['J1772']
Vincino Apartments (ADA Stall),Bellevue,98005,47.62784124342821,-122.1685884795187,['J1772']
Primrose Plaza II,Selah,98942,46.64480516380948,-120.5315509815076,['J1772']
AMZ SEA42 - 23,Seattle,98121,47.616681,-122.338849,['J1772']
AMZ SEA20-22 007,Seattle,98109,47.622845,-122.336749,['J1772']
AMZ SEA20-22 008,Seattle,98109,47.622852,-122.336726,['J1772']
AMZ SEA20-22 006,Seattle,98109,47.622842,-122.336819,['J1772']
AMZ SEA20-22 009,Seattle,98109,47.622837,-122.336739,['J1772']
AMZ SEA20-22 010,Seattle,98109,47.622852,-122.336741,['J1772']
AMZ SEA20-22 011,Seattle,98109,47.622852,-122.336739,['J1772']
AMZ SEA20-22 012,Seattle,98109,47.622866,-122.336696,['J1772']
AMZ SEA20-22 015,Seattle,98109,47.622846,-122.336704,['J1772']
AMZ SEA20-22 014,Seattle,98109,47.62399,-122.337152,['J1772']
AMZ SEA20-22 013,Seattle,98109,47.622744,-122.33662,['J1772']
Kaiser Permanente Puyallup Medical Center,Puyallup,98374,47.15536075,-122.2806456,['J1772']
Kaiser Permanente Renton Medical Center,Renton,98057,47.45529974,-122.23893,['J1772']
Kaiser Permanente Renton Medical Center,Renton,98057,47.45636784,-122.2389598,['J1772']
CITY OF LACEY RAC1,Lacey,98513,47.046383,-122.763027,"['CHADEMO', 'J1772COMBO']"
Twisp Works,Twisp,98856,48.3617433,-120.1201649,"['CHADEMO', 'J1772', 'J1772COMBO']"
GOOGLE WA-KU-05,Kirkland,98033,47.689682,-122.202386,['J1772']
GOOGLE WA-KU-04,Kirkland,98033,47.678168,-122.19951,['J1772']
GOOGLE WA-KU-03,Kirkland,98033,47.677901,-122.198886,['J1772']
GOOGLE WA-KU-02,Kirkland,98033,47.677911,-122.19888,['J1772']
GOOGLE WA-KU-01,Kirkland,98033,47.67823,-122.19945,['J1772']
SEA29 SEA29 - 16,Seattle,98109,47.620432,-122.336283,['J1772']
SEA29 SEA29 - 17,Seattle,98109,47.620424,-122.336299,['J1772']
CON PL P2,Seattle,98121,47.612201,-122.345015,['J1772']
AMZ SEA27.28 - 16,Seattle,98109,47.621533,-122.336347,['J1772']
AMZ SEA27.28 - 17,Seattle,98109,47.621552,-122.336279,['J1772']
AMZ SEA27.28 - 18,Seattle,98109,47.621546,-122.336345,['J1772']
AMZ SEA27.28 - 19,Seattle,98109,47.621539,-122.336329,['J1772']
AMZ SEA27.28 - 20,Seattle,98109,47.62155,-122.336344,['J1772']
Martin Luther King Community Center,Spokane,99202,47.651327,-117.377741,['J1772COMBO']
CITY LIGHT GREEN LAKE 1,Seattle,98115,47.681441,-122.324648,['J1772']
SHOP 1 PARKING LOT,Everett,98204,47.893871,-122.253147,['J1772']
WCEH Sultan - Chevron,Sultan,98294,47.8675922,-121.7770359,"['CHADEMO', 'J1772COMBO']"
SIA LOT C 1,Spokane,99224,47.62529,-117.542177,['J1772']
SIA LOT C 2,Spokane,99224,47.621112,-117.550248,['J1772']
SIA LOT C 3,Spokane,99224,47.624993,-117.537201,['J1772']
CITY LIGHT SHORELINE 2,Shoreline,98133,47.742599,-122.350194,"['J1772COMBO', 'TESLA']"
CITY LIGHT SHORELINE 4,Shoreline,98133,47.742685,-122.349223,"['CHADEMO', 'J1772COMBO']"
CITY LIGHT SHORELINE 1,Shoreline,98133,47.742615,-122.350315,"['CHADEMO', 'J1772COMBO']"
CITY LIGHT SHORELINE 3,Shoreline,98133,47.742601,-122.350479,"['J1772COMBO', 'TESLA']"
Shoreline Marketplace - Tesla Supercharger,Shoreline,98133,47.755773,-122.34374,['TESLA']
REI - Tesla Supercharger,Tacoma,98409,47.221444,-122.465796,['TESLA']
AMZ SEA27.28 - 22,Seattle,98109,47.621538,-122.337002,['J1772']
SEA41 SEA41 - 27,Seattle,98121,47.616081,-122.339874,['J1772']
SEA41 SEA41 - 28,Seattle,98121,47.616105,-122.339962,['J1772']
SEA41 SEA41 - 29,Seattle,98121,47.615845,-122.340195,['J1772']
SEA41 SEA41 - 26,Seattle,98121,47.615857,-122.340172,['J1772']
SEA41 SEA41 - 25,Seattle,98121,47.615824,-122.340175,['J1772']
SEA41 SEA41 - 33,Seattle,98121,47.616138,-122.34008,['J1772']
SEA41 SEA41 - 34,Seattle,98121,47.61603,-122.340176,['J1772']
SEA41 SEA41 - 35,Seattle,98121,47.615827,-122.340219,['J1772']
SEA41 SEA41 - 38,Seattle,98101,47.61614,-122.339887,['J1772']
SEA41 SEA41 - 40,Seattle,98121,47.615979,-122.340345,['J1772']
SEA41 SEA41 - 44,Seattle,98121,47.6161,-122.339909,['J1772']
SEA41 SEA41 - 31,Seattle,98121,47.616104,-122.339857,['J1772']
SEA41 SEA41 - 30,Seattle,98121,47.616108,-122.339884,['J1772']
SEA41 SEA41 - 32,Seattle,98121,47.616198,-122.340016,['J1772']
SEA41 SEA41 - 36,Seattle,98121,47.616115,-122.339868,['J1772']
SEA41 SEA41 - 41,Seattle,98121,47.615946,-122.340205,['J1772']
SEA41 SEA41 - 39,Seattle,98121,47.615958,-122.340307,['J1772']
